feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
3.3571863842498466,-7.597471028537628,-4.240067307161301,-1.8703968495128698,-1.085584576668003,5.344326859905212,-6.912933340505477,-0.6425327797766047,5.050950687108756,-9.306433737694944
-9.136718964908061,10.125906717309283,7.239984200184098,-5.209902681016798,-3.122460892398474,-6.423332606873626,-2.7915502838140496,-0.07005913967204658,-0.4123297264924789,-3.0482333277602147
0.6054429892242821,-8.675667193757736,-5.711861036662004,-0.4191126915869088,-0.5332277193476367,5.003959764746002,-7.158355883016723,-0.7426406402004733,1.1171321038331956,-7.491485486093862
10.720513752225774,4.71366846205018,10.23523672988444,8.84226225460803,4.19341537724979,6.309986579545491,-8.81375991003891,-7.167783464464946,-8.163107956860937,-1.6057538194413212
-9.279820726581052,-2.2631221929829515,-9.337187944916042,9.79157296550967,-5.24704484531781,2.992344172955193,-2.3849316064525583,0.2227813195235279,1.8664963546313813,-3.103149636853269
6.58971784070242,7.497906393756728,10.332284546039693,9.138191116605432,1.6983352346741678,9.609497194583241,-7.152806100132197,-7.825350884564514,-10.038934138675188,-2.8484118648441696
-5.906575452261008,0.1401245694692369,-7.512242160606234,7.416334089786515,-5.156309248407063,3.8062981783945933,-4.596240487031064,-1.139811997761651,-0.19138474452993726,-6.538931246668555
2.9060231692960174,-8.706958354187217,-4.065618632788363,-3.140597726201843,-1.9597153778187262,5.242129368470287,-8.792208272493072,-0.6244176405618225,0.5289071187497025,-9.406890996720962
-1.972819562640928,8.247983138024285,6.623850400842338,2.7208745014076463,-6.591797896132114,-6.296537601255681,-10.036456780088072,9.271430944132367,4.411944736964461,4.632947768578768
2.805203452846619,-6.20240868879505,-9.734105157298611,8.512380284804994,7.668493654102712,7.805108554599737,-1.271015007448237,-7.378639622984571,4.562765583455571,-1.3877022922616162
-0.9502178383955493,9.815343824642316,3.7830006946494867,3.387272865017196,-7.239045236208243,-8.362953219735237,-9.044777387754577,9.049325956873545,2.220588294942086,4.176477793116653
-2.801258398302772,8.654480292668465,6.924842743715709,3.9243203823752077,-4.217090911013509,-7.070963845756008,-8.483578370139496,5.503551856193754,3.7946215462061046,2.760116094399387
-2.674896424646528,9.723649469707041,4.511513072397925,4.303864397648292,-8.976293191509576,-6.766564339672717,-10.788980596910484,4.315637030854644,2.3792546986055556,4.328848911297859
3.010789725718345,-7.917129434132392,-7.974901528376633,7.751378560763259,9.402130890616936,4.683650494016655,-3.749152107902993,-8.071610456978602,2.3611451439157634,-2.827043734825266
-1.951953786796861,8.353623810148136,5.019508822071475,0.9108712605916651,-6.662351899825971,-5.31617594849667,-8.13492879616467,6.828626333638927,2.3309389992912886,3.872653346484653
7.488902069338915,2.5141979962163465,10.413845823560159,6.941602829811364,2.123108542422938,8.598752787581835,-7.837969016890553,-6.648811288783775,-10.237693962616243,-4.731639305722103
-7.19492745051247,0.20112178874146286,-10.461756640099726,7.460528375652699,-3.9926449971722935,1.8841357092995483,-0.8092531943070216,1.06827434462632,0.865401414087926,-6.605493690735351
-9.046693056646392,7.980764795924488,6.5614658969000255,-4.747600920990904,-6.4843357032386,-7.467486390228679,-2.5053782717064155,-1.7596485010598353,-1.7544536942106408,-4.225409224096763
-7.340813138048306,0.45922868982867915,-11.462736370165004,8.0013225054666,-4.165602170801016,4.148494094150731,-2.7892509015118594,0.7028703368241649,0.4791366068926461,-5.701145827278213
4.137015935360259,-6.852307106844507,-7.0464272200844995,8.92413609546849,9.479649567882454,6.505088460958816,-1.3958206260188408,-9.533946437025431,4.278750744840179,-1.1462724004992995
-8.750190775608381,7.4133544429270435,7.980098699359578,-7.120236335550977,-6.732345039494666,-4.839179492971974,-3.5215434792291593,0.9025645705611491,-2.777850881511818,-5.428320319027771
-2.98733195303999,8.478314472020793,5.374602608354572,0.1018467489892616,-8.172892086101193,-6.468319328239047,-8.090794920140041,8.093372889421918,1.077856700144217,2.987532776801421
8.490207593856008,4.914240588132435,8.013295739799391,6.835242644402355,1.6674276808641881,8.808520037390698,-9.259264901585327,-6.497224294504208,-8.712725513285301,-6.033510492610256
-1.93542893238578,8.321611657345636,4.822909895705242,0.11132477877897995,-4.222431260083354,-8.49736066964723,-9.22443100142426,7.284545672488189,4.31752599609233,2.571636618801621
-8.992652138249337,8.102828339750431,5.430952931049536,-6.472381132782948,-5.889927755829988,-5.901950025012002,-4.926877906404688,-0.9055227500924736,-1.0231995410546841,-4.3936492749873555
3.6040814704685165,-7.746788142315783,-5.675209747013517,-1.4992051185262605,-0.9808918306266317,6.425655951818674,-3.8214604469615185,-0.5820161186033236,1.6762359714328794,-7.187430340106788
-0.004837297862770651,-4.233446428643664,-8.640279981163939,12.087470990541618,8.305494537484206,5.653376631884409,-4.838167430641112,-8.81546499786364,4.73298502329447,-0.5173613656907237
-7.49410942266977,0.6072257100287377,-8.966027602836261,8.360408176675456,-5.8134307244261905,1.9157513682944247,-3.5763614643047674,-0.7529381891604281,1.8875349176568665,-6.45835857887201
0.8117240642892805,-6.28966983230883,-4.860206608588335,-6.339144669709578,2.077930522336636,5.018797861674295,-6.698433467415777,2.290622799464672,0.3983896362838313,-7.7070646817602455
-5.293576340929258,9.953441919778143,4.610799435584471,3.4161111815204186,-8.193951813762636,-10.692154169111147,-8.503427126621789,7.67339932751707,-0.006505718263566607,2.9872521008809816
-9.973059485652126,8.669171951335034,5.789692148187705,-5.651162754194258,-6.650846768376688,-6.659668375394427,-2.2959664274363583,2.340748170878717,-3.2931256346484807,-3.7823059186676122
-8.134685391285126,-0.3768955314036603,-10.829347307435338,8.429910192144938,-4.076844437914435,5.129968540474481,-2.195805800859146,-0.7714239905838709,1.18873455389689,-6.46249450979711
0.9191868540360637,-5.691581002940872,-8.027986419880525,9.436254656001045,8.608825466077684,7.0861748768467985,-4.3526183904372,-6.484717566573594,2.788472942957465,-1.8272952888321332
-8.32224465535289,8.997148645560147,5.496885793035586,-5.3147423365510456,-7.689102683180516,-5.689141532911393,-5.348145528118826,0.11231899607733331,-3.079175262987375,-0.7864167847558861
4.032775117313543,-7.586387697524294,-8.765918084347312,7.729034248834083,8.38095683091412,4.438736916471988,-3.1033617909241737,-9.637213228794373,4.773073746016738,-0.6354734899420001
0.6361528567488739,-7.662653323943014,-8.764533684717863,8.922050570541105,10.020355901743711,5.366506431463965,-3.8229005756247343,-7.9402855625481426,3.838494628374487,-1.177252704744035
2.2387114954345475,-4.868166694432154,-8.89793153253111,9.571318063746425,9.794590315523202,7.202669079052321,-3.56315793684773,-7.032119445433124,4.29341018525607,-0.40820811477507357
3.579850687939257,-6.255250589814378,-6.141516430685613,10.247746949775692,9.364804392058323,6.922543822618199,-4.2207036431697045,-8.371637525898462,2.120567536600435,-2.1668640481685273
3.1673689436867543,-7.516691754410539,-10.477521259640387,8.075529521520982,8.67260156019201,4.868743504771634,-3.6467527995928615,-8.141384457320386,4.632306819225693,-1.7319819271186803
1.7219288269997761,-6.120149537504954,-4.682373251654723,-3.5342694752644634,-1.3779860721948212,3.2916041104979845,-5.1479502386931655,0.1372255178999369,1.5215018452471354,-9.393394085290895
-7.6289186670132905,1.1287291666831663,-7.577489323254968,9.072757505899546,-5.173075019461775,3.9046002921893628,-0.7461274506306346,0.4918148522674976,2.087449309614506,-6.8181336369075005
-6.5537073475682925,1.2081128554787808,-8.824649916716123,10.34993722269251,-4.472019670723402,5.649562268421716,-4.517444767870653,-0.38096688760151776,0.7033465258815469,-6.34788623406597
2.130257250517425,-7.87959349884355,-3.8542679202759484,-3.1714210598573382,-1.2097352469712477,6.254359913748317,-6.525090093115337,0.4305986157610475,0.024997108191682216,-10.069873517712116
4.174785057122261,-7.392190690443987,-0.72261355754826,-3.5045016463217067,-0.578373611682879,5.28130010356217,-6.958225266684732,1.5612491893266949,0.5216263439634823,-9.882281153969126
1.5891275967843796,-7.177405377797793,-4.476431895591097,-4.464666651364084,-2.0825908646041187,6.55298064515495,-6.463353183755698,0.3155346267057211,2.1301990378375026,-8.695331687017582
8.193710636167816,7.676584033144369,8.988420008550836,6.094476080603895,2.758319559604293,8.477418016452052,-7.88097244912794,-6.677422469283233,-10.212949161704692,-5.246918168029511
-3.721915486967446,8.39602405562843,6.476113074864123,2.771082278702821,-7.98910412840499,-8.797228596790465,-9.230748537767736,7.067374780278177,2.617739259700155,3.519071500839718
1.5107147258537506,-9.932894751590812,-9.379408148904767,8.640015051557326,9.108540336289773,5.929132967035723,-4.681622156904119,-8.936382991516362,3.3270861300927006,-3.1715214296510705
6.809850935098138,6.622838323404129,9.447519060599694,9.694125619596937,0.9848599587404986,9.123284661463478,-10.516129855453942,-8.199099903270033,-9.379791702904159,-4.187793405086716
8.237635607838193,8.878837779209762,8.214064052197651,7.812161031346041,1.2777741262026356,9.37087217295081,-8.486700340153126,-7.2554698611670645,-11.29562971713611,-2.8046913290168805
2.9011943151485733,-8.869975662639192,-3.9966313608273896,-1.1872188963392996,-0.4160367607250957,6.106103319659446,-8.430706095846123,-0.7016065634292428,4.3133335775500985,-9.789986046655164
-9.293687982091118,8.839810021230594,6.001180658226311,-5.582331946480718,-6.966030045653625,-5.9596988103119175,-2.5780739247181206,1.3075651964057249,-0.30388361055944246,-2.8723151022310978
0.3106703472452028,-6.068195832465526,-10.116066947084754,10.83304147739345,9.490266083873621,7.343062115946564,-2.757412848118177,-5.5530397499465245,3.902917736530001,-1.6650236249799033
1.3267217576117871,-6.041212969243315,-10.10950063711581,8.226887036567396,8.06396186352403,4.957946150767999,-4.771802009569829,-6.9593527344656705,1.5792047538346932,-0.6767689892332077
-6.333869219728495,1.060558323710828,-7.178876582058892,8.85903067951573,-5.837579785168383,3.6163039923058946,-3.4644119861107234,1.3795795541015476,-0.11387041653371255,-4.783325600737916
-2.5543592659625682,10.338248386618147,4.776952014622549,2.1535317976949853,-7.315961845807897,-6.948444341741228,-8.468965633965539,5.271320844310752,0.40447772833732,5.053368468748166
-4.58498488866376,1.5238578770231022,-8.164385526317952,8.676412896263622,-4.333381947805125,1.222300237942083,-5.276112317928469,-0.9594032665567247,1.0042264421047933,-6.640735919254532
-7.93934712510382,9.06096920650862,5.243073060043252,-5.905603162280453,-7.3618659855522255,-5.618498999773561,-4.09274163783667,2.5468445346422453,0.034487887655120675,-4.359113801416845
-0.5536270657173918,8.567075427455952,4.348640338837764,-0.2948425214787993,-7.425380852004501,-8.127877430508208,-9.567503371084177,7.158749756552048,3.1716501722316623,4.4105755776016595
9.277812155385652,5.149482891184269,7.280238560278251,9.488163249591754,2.0745150405760424,9.189993544215818,-6.292042136650206,-6.237699765123698,-9.206753328463805,-3.319501634389245
-2.157510655094333,8.15706442656668,6.878808249601809,2.541769189034877,-8.30919138779445,-6.092245262915351,-10.007945760908797,8.268024439989645,3.412614929673061,3.1766327738988562
-9.00271821784436,0.6612333966037977,-8.172759071956913,6.701628377070657,-7.546887763039608,2.0001264845456186,-3.8887781034321183,1.6131064376137383,-0.13493685415416157,-5.636766569504098
3.126737500370034,-8.550972871464815,-10.590645395545723,9.783763783189277,9.740275619483223,5.237174584502876,-3.470553925712497,-9.736109971997003,7.60180794328595,0.37693553898555865
-10.420745905041237,10.453313729439758,5.627515071807172,-7.219888649944822,-6.034083870866048,-6.551417761026433,-5.407562877835856,1.2594716806386013,-0.8037145004650047,-4.6071232159659194
-9.073836522131069,9.153028392919687,7.461118661385294,-5.884397295117726,-6.34711716136792,-6.029925160147459,-2.802755586328243,-0.31573297025388103,-1.9452858741796422,-4.978092986114219
-3.355330247251903,7.394759821344008,4.663873419675805,1.4933776027969001,-2.8267676882520956,-6.0683006215479764,-9.32953644689836,6.056189032474199,-0.23404585781836573,2.9311886530359894
10.405749340976747,4.016592564831861,7.891709765219599,9.026665450257124,3.5466950965869115,7.509732198586817,-7.081923716503292,-7.563053735818786,-9.452455488002178,-4.866683011083326
-6.481042453217093,9.57182039986993,7.340284116402542,-4.073333657031007,-4.830340636088617,-5.7190313235682515,-4.084523524141849,1.1120878726365002,-2.340520633409023,-3.9928567334022222
-7.8684907010971665,0.06307372437202405,-8.24152260388832,8.24881108700045,-6.347451798686664,2.7385444901378677,-3.914719011233507,-1.5745141966438458,0.08003444839359597,-6.384830954061915
1.9379281319339876,-7.541204906888045,-11.850875809711152,9.787321860922832,10.522779171080092,7.0624994956091705,-6.731821953375638,-9.55617090749968,4.261648703719282,0.9456783573689762
-0.6007133407643839,8.33130828979128,3.6833425567581246,2.0222793824154395,-6.357697945109791,-7.352893610767691,-8.19300592819383,7.6911902939868,0.8243321045149097,4.784003176862974
-11.202294116414041,10.697606763939556,6.280459960948353,-5.051547369991348,-7.674044547524863,-8.09968485490716,-4.927471075847301,0.22805054771906136,-2.15926798629898,-2.6226969683123045
4.343158221361434,-7.813512449681902,-5.574313039412771,-3.2739526578026665,-0.724083832041161,6.529408368850681,-4.798264062414111,-0.9701719604825614,0.7072769758899662,-9.458906456865034
8.391960241120582,7.000638599249193,8.2178060071894,7.861808877210539,1.6143630328849108,7.38216143955467,-9.26723277825529,-6.127271514750641,-9.799949985428198,-3.3413291059240424
-9.16700056407187,11.049675408002573,6.383905836257971,-6.239821826299382,-5.7227236989555905,-8.46575307601034,-4.199377599755859,0.3340914055022137,-2.4655299667259953,-2.9069463824112685
0.052171250163551175,-7.203490152151669,-8.086311481222008,6.780783427206272,10.4566130332104,4.438769983898327,-4.38230498331661,-8.536475851867062,3.010932402136506,-1.2747121633858003
1.394301238618107,-6.578579744540788,-4.66316125150784,-4.53017168766056,0.19129383237485964,3.5915769165737172,-7.291986224445656,-1.66255911662041,2.096836909725898,-8.84773449101859
-4.717517284807432,10.608085392947121,4.034721217252954,1.2437810128019828,-8.998092295587238,-4.790979809359557,-10.385704461287634,7.393662292345483,3.1174446219127043,4.667511875524625
-1.9435281077347613,10.540565582707053,4.973457764490808,0.9562010152626546,-6.826164592465888,-8.51944649039637,-7.568774900029459,7.42173611693415,-0.0994880592397025,3.8006423233884896
-0.19821851454388417,-6.471850938350603,-8.56128629117642,10.032991441131463,9.005962289046261,4.735594306600187,-6.235300794770146,-9.114793011020561,4.19168422311216,0.5327885588827335
-7.672792887347115,-0.9810416698979209,-11.71071508154368,8.633933819208147,-5.5794274915258715,0.8388628449488107,-3.9580042451482362,0.1755920833042421,0.5560043795361531,-6.242108229792074
2.944519491826935,-7.064164230965496,-9.667822667608517,10.554788952870174,9.640937648704298,5.369429846112387,-4.632996392031963,-7.607470112303729,4.0304660860118915,-1.1616400634986397
-10.598828541749617,7.87746501719261,7.640227555257054,-5.367234594924573,-5.885045293709575,-6.775936761936017,-4.250375437277551,0.05001130831555539,-1.458531448120249,-3.173017073601359
-8.270486132086443,-0.5802975554828684,-8.926943007050209,8.974544548651089,-4.192039570764855,3.289198029493224,-4.132401247864439,0.7995477915392697,-2.906478325011142,-4.0598062922077585
-3.231852095486887,9.57681523548835,3.4418163092021516,2.3353199637240913,-5.960330857089642,-5.407789724614777,-8.958512648411954,7.0791144152863446,0.9687211307563024,3.169195131073077
8.429220364435627,5.254240292920899,10.212682045567494,7.328990256570342,1.8060515082692972,8.119358141025417,-8.994680773923232,-4.605253362789769,-10.729447865110627,-3.595844782322954
1.3125895881821323,-8.757908066308936,-7.820940275538714,10.643302588318782,10.33202938754661,7.354903150489331,-4.529121103332764,-7.390244106539873,3.673778174072545,-0.9745727059013897
2.093909527612703,-9.095385432760832,-5.050939364257891,-0.2504842792666535,-2.688610789916117,5.401900092290242,-6.026127271657149,0.6692609155660981,0.05168625424915296,-8.861980237914524
-10.999283290490988,9.217496785189972,6.001677307675261,-4.629409859166067,-9.051250612297332,-8.063648149944697,-4.043971327750401,2.356781897856149,-1.0900894263129164,-5.797274141156242
-8.530815363338402,1.2399950712237566,-7.773326054475657,10.536322584313877,-4.402558350872743,5.488800878236123,-4.597261499930059,0.6604906132367003,-0.3387773865774697,-5.614909999793928
-5.43867836640818,-2.237521877114343,-11.120765593106222,7.641152585469533,-5.22583568753436,2.9039282301212492,-4.40718466315985,-0.4693726234722049,0.6698307004638836,-7.010726566825028
-10.816791448417334,10.618806100244074,5.459819911188378,-6.481214515335157,-5.298729900906292,-6.290220322684495,-6.0717275419641705,2.591599606108974,-1.9971125376936443,-4.6587259439268625
-11.373057865932866,6.8848720111820025,6.491436630890627,-6.270419113434004,-7.17462585362258,-4.744851647533331,-4.9464809649636186,2.1953295312113204,0.5875128659654232,-6.516497756186419
9.071135002226312,7.050753855674651,8.211176851121156,8.255754667319497,0.022176397883161947,6.246685180408429,-9.522236782581608,-4.864973140012513,-9.156451803130969,-2.173757930478156
-3.703375801276805,8.79648233363552,2.027400780496676,2.1873416806031996,-5.164997941774989,-8.649068151726473,-9.541440964617317,7.7184510499508585,3.5257113961771562,3.6235820163607295
-8.794926599690335,10.010499710125908,6.963272705238607,-4.63311024106344,-6.797561041238705,-6.117506072668437,-7.9658500610223655,-0.044451599966619404,-0.44441613686691195,-4.643890556579732
8.098134919977634,5.151532446167184,9.991313016720499,8.546143900844243,-0.8039023730820998,6.434410130934204,-8.229235648136717,-4.112561701410337,-9.613534980091623,-2.7146683684784616
3.371643559921041,-8.418771278825513,-9.106716674986455,8.097914861911997,7.741921361314322,7.203531908708009,-3.498358444623508,-7.080927913639332,3.350700519534914,-0.01485466284027459
-6.646850776252511,1.886482250832794,-9.914201272301378,7.69259838907946,-6.439177271509131,3.8756820165965675,-4.539480335164333,0.8159940033563181,2.332773451545546,-7.124189010738058
-8.481701966275448,9.242448048194253,7.877295619916554,-3.907791844842699,-5.337567074590608,-5.690547560849111,-3.522956489429021,1.5335590835048412,-1.2538667408421977,-2.993933380890523
3.9341227016759817,-8.57040777221611,-3.431960959665099,-3.34309966188352,1.2550931364426887,5.779655302258678,-4.494070135064755,-0.6289040498811217,0.35005695845172835,-9.352103094241379
3.3430874522189136,-7.475482136898869,-3.427650629551925,-4.105073010966987,1.202059450395049,7.23636807407614,-8.298281560423518,-0.6776362018042255,2.4214526464527117,-10.65466613297885
10.256851791437162,4.523031439778713,9.098404016564063,7.642994814178022,2.490259299071224,9.065286664686692,-8.864616520712834,-6.091950737595081,-9.249813649477563,-4.800746653167234
2.6810513031206145,-6.506308124198974,-4.850565233699064,-3.7791887880932062,2.2729467905749936,5.592029064042333,-6.826955164363955,1.1325925026229466,1.7873385349673794,-10.373911333514569
1.6478385305885537,-8.60550319015236,-3.6228539745987627,-1.8793459454149035,-0.07755700190632286,5.377912229589061,-5.701083195588469,-0.4955909352029102,3.858053390763726,-7.697945555210527
-10.285199422751692,9.394020024952043,6.474812386174329,-5.899244209259201,-5.873785385574054,-7.415861535866255,-2.7941854101288124,1.0152715626841342,-1.7448983441113803,-2.2543276057724633
4.619030153441848,-8.677438894827814,-3.796546842528606,-3.7260286705122354,-1.247789845100378,6.597330030105653,-5.624727624665178,0.01465004551832566,1.0685309869232962,-8.691697915015707
-8.374027963267828,0.8864842503190445,-9.470008920801664,6.428480546743219,-4.351014533452752,2.5516801128714954,-3.242707867637722,3.62669001256273,1.393132470833263,-5.568303269968771
10.288187928477155,4.221649152855774,7.6635414968382936,7.349028685456959,1.5186183306726952,8.726328570500998,-9.064630569908543,-5.6847080972374044,-10.742236692610046,-3.4468171575715014
-3.6317240655062646,10.31746466760836,3.996722702091244,2.942839041878106,-6.438882415069662,-4.6742891811218,-9.106486935482232,6.904342760156866,1.9989967077988966,3.7976358165197786
3.3639646268049463,-7.920659732561167,-5.129007257442655,-1.654114537784109,-0.43548167407185273,4.280804018530922,-6.967533456228153,2.16218625754113,0.7388251138776705,-7.949797249528848
-2.423693123159679,7.462076977953407,3.8050449835916247,0.8714173038408422,-5.392126383421396,-7.355585206998058,-7.556272556203191,8.048467983004924,4.786666737389922,2.3861184881532402
11.490862364067127,5.537933643173702,7.540562065376526,6.670010577585903,1.7191168417496843,9.247750015667982,-4.762586319383976,-6.428089100911438,-8.421092714222786,-5.346891579773194
-9.9287467943676,0.6609431528199387,-9.41398328928295,8.12602902686076,-4.4618533584839675,4.447748987664756,-3.4476908173330423,1.6029563872058394,0.9898880234076077,-7.543842529841203
-9.082262117485971,1.3890896701953677,-9.292828284311247,7.1885127515047635,-6.56457927911827,5.027158099110383,-4.7946130120527615,0.4761947806801429,-0.23549461695560958,-3.9438790181549725
-1.78548400111415,7.993643793701869,7.622106736242771,2.2909000571143077,-5.349158305552452,-7.062166913568621,-8.19829666298947,8.330885120920788,3.484133888969283,5.430293522374779
-8.16941939813307,0.3619067263713431,-8.285062341542316,5.398853787596716,-5.2038124945561135,2.166470966260214,-2.9712110176193978,2.0547664069619813,0.19998235188633873,-7.609343131638013
-3.531045598787933,9.021813915619623,2.8020364579357295,3.353490559018687,-7.125968014546771,-5.537849660169556,-9.470165781151263,6.6952317294108035,1.10527609089876,5.212860273952599
